Date,Event Description,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Occupation of Health Facility,Vicinity of Health Facility Affected,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Stolen/Hijacked,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Latitude,Longitude,Geo Precision
2023-12-15T00:00:00.000Z,"As reported in December 2024: The Director of the Department of Surgery was arrested by Israeli forces during the storming of a hospital. He was freed after two months, during which he was tortured and stripped naked. Upon his release, he was left naked at a crossing and instructed to leave.",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Freed,0,0,0,31.5351927833,34.5093655515,(2) 25 km Precision 
2023-12-15T00:00:00.000Z,15 December 2023: Ambulances were fired at as they tried to reach an injured journalist after Israeli forces targeted the latter with drone missiles.,Host Government: Military,Israeli Defence Forces,Firearms,School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,2,0,0,31.3485655676,34.3036185466,(2) 25 km Precision 
2023-12-14T00:00:00.000Z,"14 December 2023: The vicinity of a NGO hospital was hit by an Israeli airstrike, causing large amounts of damage._x000D_
",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5038940682,34.4614505791,(2) 25 km Precision 
2023-12-14T00:00:00.000Z,"14 December 2023: A health centre was reportedly hit, with severe damage caused to the centre and the vicinity.  ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5325720283,34.4865828753,(2) 25 km Precision 
2023-12-14T00:00:00.000Z,14 December 2023: A 17-year-old Palestinian boy was shot and killed inside a hospital compound by Israeli forces. ,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.4620862094,35.2915349538,(2) 25 km Precision 
2023-12-14T00:00:00.000Z,"14 December 2023: Ambulances carrying patients outside a hospital were stopped by Israeli forces. The paramedics and ambulance drivers were forced out of the ambulance, stripped and forced to kneel in the street. ",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,9,0,0,32.4620862094,35.2915349538,(2) 25 km Precision 
2023-12-14T00:00:00.000Z,"14 December 2023: In Khan Younis Refugee Camp, four people were killed and ten injured when an Israeli airstrike hit their home inside the camp.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3508295000,34.2883927000,(2) 25 km Precision 
2023-12-14T00:00:00.000Z,14 December 2023: The Ministry of Health ran out of vaccinations.,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.4432234000,34.3600070000,"(4) Province, State, Governorate "
2023-12-14T00:00:00.000Z,14 December 2023: The Red Cross completely lost contact with their operations room and teams due to the fifth telecommunication blackout.,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.4432234000,34.3600070000,"(4) Province, State, Governorate "
2023-12-14T00:00:00.000Z,14 December 2023: The pharmacy of a besieged hospital was burned and parts of the hospital were bulldozed including the laboratory and radiology departments. Hospital vehicles were crushed and staff cars destroyed. Five injured people were arrested. At least seven patients have died due to lack of medical provisions since the facility was besieged.,Host Government: Military,Israeli Defence Forces,Arson,Health Building,0,1,0,0,0,0,3,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-14T00:00:00.000Z,"14 December 2023: A hospital was raided by Israeli forces. All patients and companions were arrested, and forced to remove their clothes. Tear gas was also fired inside the hospital courtyard which entered the hospital. A number of premature babies were moved from their ward as there was a risk of them inhaling the gas. ",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,1,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4620862094,35.2915349538,(2) 25 km Precision 
2023-12-13T00:00:00.000Z,13 December 2023: Five released detainee health workers were shot by Israeli forces while on their way back to a hospital after being kidnapped from there the previous day.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,0,0,5,0,0,null,0,0,0,31.5497700000,34.5024697000,(2) 25 km Precision 
2023-12-13T00:00:00.000Z,13 December 2023: An UN agency medical centre was hit by an Israeli airstrike. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5282137000,34.4831674000,(2) 25 km Precision 
2023-12-13T00:00:00.000Z,"13 December 2023: The vicinity of a hospital was repeatedly bombarded, impeding the access of dozens of casualties. ",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3467467698,34.2919238037,(2) 25 km Precision 
2023-12-13T00:00:00.000Z,13 December 2023: A surgeon was arrested by Israeli forces during a mass detainment campaign across northern Gaza. ,Host Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NoInformation,0,0,0,31.4432234000,34.3600070000,"(4) Province, State, Governorate "
2023-12-13T00:00:00.000Z,13 December 2023: A fourth year medical student was arrested by Israeli forces during a mass detainment campaign across northern Gaza. ,Host Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NoInformation,0,0,0,31.4432234000,34.3600070000,"(4) Province, State, Governorate "
2023-12-12T00:00:00.000Z,"12 December 2023: A patient died after PRCS teams were prevented from transporting him to hospital for half an hour by Israeli forces. 
",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4618837000,35.2975660000,(2) 25 km Precision 
2023-12-12T00:00:00.000Z,"12 December 2023: In Jenin camp, an ambulance was obstructed by Israeli forces from providing medical assistance to people injured during their ongoing military raid on the camp. A paramedic said that Israeli soldiers were preventing them from evacuating wounded individuals without an ID number, ID copy or ID card. A man suffering from multiple gunshot wounds was prevented from being evacuated by Israeli soldiers, as a result, he died inside the ambulance. A 13-year-old boy also died as a result of Israeli soldiers preventing him from reaching a hospital.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4601429368,35.2877427919,(2) 25 km Precision 
2023-12-12T00:00:00.000Z,"12 December 2023: Around 2,500 displaced people sheltering in a hospital were reportedly forced to leave by Israeli soldiers during a siege on the hospital.",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-12T00:00:00.000Z,12 December 2023: A hospital was besieged by Israeli forces. ,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,1,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5240854092,34.4434955580,(2) 25 km Precision 
2023-12-12T00:00:00.000Z,"12 December 2023 In Jenin Refugee Camp, PRCS teams were prevented from providing medical assistance to people injured during the on-going military raid on a camp. ",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4601429368,35.2877427919,(2) 25 km Precision 
2023-12-12T00:00:00.000Z,"12 December 2023: In Jabalia Camp, a patient of a NGO besieged hospital was forced to have her leg amputated due to lack of fuel. The facility will reportedly run out of food, medication and fuel in two days.",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-12T00:00:00.000Z,"12 December 2023: Around 70 staff, including the hospital director, were forcibly removed from a besieged hospital and taken to an unknown location. Remaining staff were ordered to collect all patients and carers into one building, where they remain without electricity, water, or food, and evacuate the other buildings. ",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,1,0,0,0,0,0,0,0,0,0,0,70,"Freed, Missing",0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-11T00:00:00.000Z,"11 December 2023: A hospital was surrounded by Israeli tanks trapping patients, including 12 children in the intensive care unit, medical staff and displaced people.",Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-11T00:00:00.000Z,"11 December 2023: A hospital's maternity ward was hit by Israeli shelling, killing two women and their two children, and seriously injuring another woman. ",Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-11T00:00:00.000Z,"11 December 2023: The PRCS reported continued Israeli artillery shelling near their associationâ€™s headquarters sheltering around 13,000 displaced people.",Host Government: Military,Israeli Defence Forces,Artillery,Compound/Office Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3443365000,34.3095203000,(2) 25 km Precision 
2023-12-11T00:00:00.000Z,"11 December 2023: Two PRCS paramedics were stopped, forced out of the ambulance and beaten by Israeli soldiers after confrontations broke out in the village.",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,2,0,0,null,0,2,0,31.7080219000,35.1356062000,(2) 25 km Precision 
2023-12-11T00:00:00.000Z,11 December 2023: A doctor was shot and injured by an Israeli sniper while he was working.,Host Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,0,0,0,1,0,0,null,0,0,0,31.5128679000,34.4581358000,(2) 25 km Precision 
2023-12-11T00:00:00.000Z,"11 December 2023: In Jabalia Camp, an INGO doctor was shot and injured by an Israeli sniper while at a besieged NGO hospital.",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,0,0,1,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-11T00:00:00.000Z,11 December 2023: The vicinity of a IO hospital was hit by several airstrikes. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3517311998,34.2978571539,(2) 25 km Precision 
2023-12-11T00:00:00.000Z,11 December 2023: The vicinity of a hospital was hit by Israeli forces.,Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3478325696,34.2932331562,(2) 25 km Precision 
2023-12-10T00:00:00.000Z,"10 December 2023: In Jabalia Refugee Camp, a paediatric health worker was killed by an Israeli airstrike, along with his wife, children, mother and other family members. ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2023-12-10T00:00:00.000Z,"10 December 2023: In Jabalia Refugee Camp, a PRCS team was surrounded by Israeli forces near the vicinity of a UN agency clinic in the camp.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,9,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2023-12-10T00:00:00.000Z,"10 December 2023: In Jabalia Refugee Camp, a psychologist, who also worked with the Ministry of Education, his wife and children were killed by Israeli airstrikes.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2023-12-10T00:00:00.000Z,10 December 2023: A Red Cross volunteer was killed during Israeli bombing.,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,No Information,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.3443365000,34.3095203000,(2) 25 km Precision 
2023-12-10T00:00:00.000Z,"10 December 2023: The vicinity of a hospital was bombarded for the third consecutive day, impeding the access to health care of dozens of people injured. ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,0,0,0,1,0,0,0,0,1,0,0,0,0,null,0,0,0,31.3023150385,34.3195736658,(2) 25 km Precision 
2023-12-10T00:00:00.000Z,"10 December 2023: The vicinity of a hospital was repeatedly bombarded, impeding the access of dozens of casualties.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4200022681,34.3597412109,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: The Director General of Pharmacy at the Ministry of Health, an ambulance driver, and a third person were shot and injured by Israeli forces sniper fire as they attempted to reach the MoHâ€™s warehouses to provide medical supplies to hospital and health facilities in northern Gaza and Gaza city. Two ambulances who arrived at the scene were also bombed.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Road,0,0,0,0,0,0,3,0,0,0,0,3,0,0,null,0,0,0,31.4432234000,34.3600070000,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: In Jabalia Camp, two health workers were reportedly shot and killed by Israeli forces during the continued siege of a NGO hospital.",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,0,2,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,09 December 2023: Israeli bombing was reported in the vicinity of a NGO health centre. It was not possible to recover the bodies of the dead due to the presence of Israeli tanks in the area.,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,0,0,0,1,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5176924866,34.4600880320,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: During the inspection of a PRCS convoy returning from a hospital, a paramedic was detained for the second time by Israeli soldiers. He was beaten, threatened, stripped naked and handcuffed, and upon his release, was forced to walk over the checkpoint for more than two kms.",Host Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Freed,1,1,1,31.4550252343,34.4145012814,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,09 December 2023: A PRCS convoy returning from a hospital was stopped and inspected at a checkpoint by Israeli soldiers. The convoy was carrying 19 critically injured patients and the delay led to the death of one of the patients who was being evacuated,Host Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4649822719,34.4266032888,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: As a convoy of six PRCS ambulances on its way to evacuate critically ill patients from a hospital left the Wadi Gaza checkpoint, Israeli soldiers opened fire on one of the ambulances, damaging the window.",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,null,0,0,0,31.4909866206,34.4524168945,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: A convoy of six PRCS ambulances, accompanied by UN vehicles, was subjected to a two-hour inspection by Israeli forces whilst crossing a military checkpoint which separated the north of the strip from the south in order to evacuate critically ill patients from a hospital. Two paramedics were detained and released once the convoy was allowed to pass.",Host Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Freed,0,0,0,31.4553912444,34.4149733490,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,09 December 2023: An ambulance near a hospital came under fire reportedly by Israeli forces. Two paramedics were injured. ,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,1,0,1,0,0,0,0,2,0,0,null,0,0,0,31.3023150385,34.3195736658,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: In Jabalia Refugee Camp, a hospital was shelled and civilians trying to enter the hospital were reportedly shot at by Israeli forces. Tents and cars of displaced people at the hospital were burned while people were inside, killing an unspecified number of disabled people and patients inside due to their inability to move. Injured civilians were also left without access to medical treatment. ",Host Government: Military,Israeli Defence Forces,Shelling,IDP/Refugee Camp,0,1,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5363212588,34.4962499376,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: The vicinity of a hospital was shelled by Israeli forces, damaging equipment. ",Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3478325696,34.2932331562,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: The vicinity of a hospital was shelled by Israeli forces, damaging equipment. ",Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5068080797,34.4394027962,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,09 December 2023: The vicinity of a hospital was shelled by Israeli forces for the second consecutive day.,Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3023150385,34.3195736658,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,09 December 2023: The vicinity of the PRCS headquarters was shelled by Israeli forces.,Host Government: Military,Israeli Defence Forces,Shelling,Compound/Office Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3475530925,34.2972140502,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,09 December 2023: The vicinity of a IO hospital was shelled by Israeli forces,Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3512914078,34.2987157267,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: In Jabalia Camp, the water tanks at a NGO hospital were hit by Israeli airstrikes.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-09T00:00:00.000Z,"09 December 2023: A  Palestinian who had been shot, injured and arrested by Israeli soldiers during a military raid died of his injuries. The soldiers had prevented anyone from approaching him and providing medical treatment before he was arrested while still bleeding. ",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5061173876,35.0260430843,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,"08 December 2023: An NGO hospital was damaged by Israeli forces, rendering it out of service. ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4181802751,34.3451285362,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,08 December 2023: A gynaecologist and head of the Obstetrics and Gynecology department of a hospital and her entire family were killed by Israeli forces.,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,No Information,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5071418726,34.4545027406,"(4) Province, State, Governorate "
2023-12-08T00:00:00.000Z,"08 December 2023: In Jabalia Refugee Camp, a hospital was damaged when Israeli tanks fired shells at the first and fourth floors of the facility. An unspecified number of people were killed.",Host Government: Military,Israeli Defence Forces,Shelling,IDP/Refugee Camp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5363212588,34.4962499376,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,08 December 2023: The vicinity of a hospital was hit by Israeli airstrikes. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3023150385,34.3195736658,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,08 December 2023: A NGO hospital worker was shot and killed by an Israeli sniper stationed around the hospital after he stood too close to a window. The son of another staff member was also shot and injured. ,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,08 December 2023: The cleaner of a NGO hospital was killed by an Israeli sniper stationed around the hospital.,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,1,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,"08 December 2023: In Jabalia Refugee Camp, an unspecified number of IDPs were arrested from a hospital. ",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5363212588,34.4962499376,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,08 December 2023: The PRCS headquarters was damaged when Israeli airstrikes hit a nearby house. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Compound/Office Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3477127106,34.2967678572,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,08 December 2023: A IO hospital was damaged when Israeli airstrikes hit a nearby house.,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3518778205,34.2983723340,(2) 25 km Precision 
2023-12-08T00:00:00.000Z,"08 December 2023: In Al-Fara Refugee Camp, a PRCS ambulances were obstructed from providing care to injured civilians by Israeli forces during a military raid in the camp.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.2933362750,35.3447556496,(2) 25 km Precision 
2023-12-07T00:00:00.000Z,"07 December 2023: A medical imaging specialist, his wife and his son were killed in an Israeli bombing on their relatives home",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Home,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.3313983000,34.3158995853,"(4) Province, State, Governorate "
2023-12-07T00:00:00.000Z,"07 December 2023: An anaesthesia specialist was killed in an Israeli bombing, possibly at the hospital in which he worked.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,No Information,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-07T00:00:00.000Z,07 December 2023: An unspecified number of displaced people were killed by Israeli forces in a shelter centre in the vicinity of a hospital. ,Host Government: Military,Israeli Defence Forces,Firearms,Other,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5351927833,34.5093655515,(2) 25 km Precision 
2023-12-07T00:00:00.000Z,"07 December 2023: In Jabalia camp, Israeli forces opened fire at a NGO hospital, killing a senior medical nurse and an unspecified number of others. The hospital was also damaged by shells.",Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,1,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-07T00:00:00.000Z,07 December 2023: A hospital was hit by Israeli airstrikes.,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5363212588,34.4962499376,(2) 25 km Precision 
2023-12-07T00:00:00.000Z,"07 December 2023: A Red Cross ambulance centre was forced to halt its operations due to depletion of fuel and closure of hospitals, making it impossible to evacuate wounded people. ",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.4919197963,34.4228432717,(2) 25 km Precision 
2023-12-06T00:00:00.000Z,06 December 2023: A UNRWAâ€™s health centre closed due to the escalation of hostilities.,Host Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.3443365000,34.3095203000,"(3) District, Communicipality or Commune "
2023-12-06T00:00:00.000Z,"06 December 2023: In Balata Refugee Camp, an ambulance was obstructed by Israeli forces during the ongoing Israeli raid on a camp. ",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.2053935884,35.2865839068,(2) 25 km Precision 
2023-12-06T00:00:00.000Z,As reported on 06 December 2023: A male nurse was arrested by Israeli forces while transferring patients from north Gaza to the south through the Israeli-designated safe route.  ,Host Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,1,StillInCaptivity,0,0,0,31.5166666667,34.4500000000,"(3) District, Communicipality or Commune "
2023-12-06T00:00:00.000Z,06 December 2023: A hospital largely stopped functioning and admitting new patients due to ongoing fighting. Patients and staff were evacuated. 20 patients could not be evacuated due to their situation.,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2023-12-06T00:00:00.000Z,06 December 2023: The vicinity of a hospital was subjected to Israeli forces after they withdrew from various locations. ,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5323480241,34.4616007643,(2) 25 km Precision 
2023-12-06T00:00:00.000Z,"As reported on 06 December 2023: In Jabalia Refugee Camp, windows and door of a NGO hospital were damaged due to Israeli bombing in the vicinity.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,IDP/Refugee Camp,0,1,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-05T00:00:00.000Z,05 December 2023: The vicinity of a hospital was bombed by Israeli forces,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3478325696,34.2932331562,(2) 25 km Precision 
2023-12-05T00:00:00.000Z,"05 December 2023: In Jenin Refugee Camp, a Red Cross crew were assaulted by Israeli forces after coordination was made to transfer a medical case from inside the camp. ",Host Government: Military,Israeli Defence Forces,Fist and Foot,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,null,0,2,0,32.4601429368,35.2877427919,(2) 25 km Precision 
2023-12-05T00:00:00.000Z,"05 December 2023: In Jabalia Camp, a woman trying to enter a maternity ward was shot and killed by Israeli snipers surrounding the NGO hospital. Her body remained on the streets outside as no one was able to retrieve it due to the threat of being shot themselves.  _x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,1,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2023-12-05T00:00:00.000Z,05 December 2023: A hospital was surrounded by Israeli forces. Gunfire and artillery shells were reported in the vicinity and anyone attempting to leave the facility was reportedly shot at by Israeli snipers.,Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,0,0,0,1,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
